CUSTOMER_GROUP_CODE,CUSTOMER_ID,MAJOR_MARKET_ID,MAJOR_MARKET_NAME,DELIVERY_MON,QUANTITY_LBS
2,"300,782",1,OPEN MOLD REINFORCED,1/11/14,"301,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/12/14,"215,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/1/15,"215,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/2/15,"258,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/3/15,"43,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/4/15,"344,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/5/15,"215,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/6/15,"258,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/7/15,"301,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/8/15,"129,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/9/15,"129,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/10/15,"260,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/11/15,"129,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/12/15,"88,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/1/16,"129,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/3/16,"215,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/4/16,"172,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/5/16,"180,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/6/16,"195,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/7/16,"420,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/8/16,"515,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/9/16,"285,000"
2,"300,782",1,OPEN MOLD REINFORCED,1/10/16,"215,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/2/15,"170,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/3/15,"568,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/4/15,"440,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/5/15,"397,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/6/15,"452,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/7/15,"760,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/8/15,"460,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/9/15,"1,113,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/10/15,"584,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/11/15,"657,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/12/15,"425,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/1/16,"700,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/2/16,"562,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/3/16,"389,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/4/16,"348,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/5/16,"776,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/6/16,"1,103,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/7/16,"303,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/8/16,"532,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/9/16,"464,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/10/16,"892,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/11/16,"1,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/12/16,"1,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/3/17,"1,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/6/17,0
2,"351,447",1,OPEN MOLD REINFORCED,1/7/17,0
2,"351,447",1,OPEN MOLD REINFORCED,1/8/17,0
2,"351,447",1,OPEN MOLD REINFORCED,1/9/17,0
2,"351,447",1,OPEN MOLD REINFORCED,1/10/17,0
2,"351,447",1,OPEN MOLD REINFORCED,1/3/18,0
2,"351,447",1,OPEN MOLD REINFORCED,1/4/18,"1,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/6/18,0
2,"351,447",1,OPEN MOLD REINFORCED,1/7/18,"1,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/9/18,0
2,"351,447",1,OPEN MOLD REINFORCED,1/10/18,0
2,"351,447",1,OPEN MOLD REINFORCED,1/6/19,"1,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/9/19,0
2,"351,447",1,OPEN MOLD REINFORCED,1/11/19,0
2,"351,447",1,OPEN MOLD REINFORCED,1/4/20,"1,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/8/20,"1,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/9/20,0
2,"351,447",1,OPEN MOLD REINFORCED,1/10/20,"1,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/4/21,"1,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/10/21,0
2,"351,447",1,OPEN MOLD REINFORCED,1/6/22,0
2,"351,447",1,OPEN MOLD REINFORCED,1/8/25,"2,000"
2,"351,447",1,OPEN MOLD REINFORCED,1/2/26,"1,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/1/14,"390,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/2/14,"444,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/3/14,"487,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/4/14,"530,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/5/14,"484,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/6/14,"533,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/7/14,"352,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/8/14,"416,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/9/14,"481,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/10/14,"533,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/11/14,"448,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/12/14,"360,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/1/15,"545,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/2/15,"495,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/3/15,"706,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/4/15,"523,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/5/15,"608,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/6/15,"653,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/7/15,"331,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/8/15,"571,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/9/15,"567,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/10/15,"505,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/11/15,"432,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/12/15,"310,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/1/16,"443,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/2/16,"538,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/3/16,"622,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/4/16,"532,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/5/16,"529,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/6/16,"488,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/7/16,"441,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/8/16,"590,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/9/16,"526,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/10/16,"576,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/11/16,"590,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/12/16,"437,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/1/17,"463,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/2/17,"600,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/3/17,"657,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/4/17,"512,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/5/17,"634,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/6/17,"496,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/7/17,"323,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/8/17,"510,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/9/17,"386,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/10/17,"533,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/11/17,"401,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/12/17,"297,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/1/18,"423,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/2/18,"424,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/3/18,"461,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/4/18,"478,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/5/18,"442,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/6/18,"380,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/7/18,"323,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/8/18,"309,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/9/18,"281,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/10/18,"452,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/11/18,"257,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/12/18,"256,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/1/19,"407,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/2/19,"277,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/3/19,"419,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/4/19,"375,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/5/19,"316,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/6/19,"289,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/7/19,"331,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/8/19,"386,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/9/19,"295,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/10/19,"373,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/11/19,"338,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/12/19,"287,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/1/20,"388,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/2/20,"338,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/3/20,"280,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/4/20,"69,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/5/20,"208,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/6/20,"273,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/7/20,"388,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/8/20,"292,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/9/20,"294,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/10/20,"336,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/11/20,"364,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/12/20,"182,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/1/21,"366,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/2/21,"371,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/3/21,"445,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/4/21,"477,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/5/21,"454,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/6/21,"318,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/7/21,"343,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/8/21,"313,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/9/21,"268,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/10/21,"463,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/11/21,"311,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/12/21,"246,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/1/22,"357,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/2/22,"399,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/3/22,"378,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/4/22,"279,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/5/22,"451,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/6/22,"408,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/7/22,"304,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/8/22,"464,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/9/22,"382,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/10/22,"310,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/11/22,"398,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/12/22,"344,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/1/23,"352,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/2/23,"413,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/3/23,"446,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/4/23,"362,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/5/23,"470,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/6/23,"345,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/7/23,"327,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/8/23,"420,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/9/23,"292,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/10/23,"387,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/11/23,"308,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/12/23,"293,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/1/24,"277,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/2/24,"333,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/3/24,"309,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/4/24,"388,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/5/24,"354,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/6/24,"218,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/7/24,"357,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/8/24,"300,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/9/24,"218,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/10/24,"278,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/11/24,"175,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/12/24,"122,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/1/25,"252,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/2/25,"261,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/3/25,"331,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/4/25,"294,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/5/25,"331,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/6/25,"256,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/7/25,"292,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/8/25,"258,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/9/25,"297,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/10/25,"258,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/11/25,"297,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/12/25,"167,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/1/26,"335,000"
200,"1,078",1,OPEN MOLD REINFORCED,1/2/26,"258,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/1/14,"19,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/2/14,"8,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/3/14,"23,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/4/14,"13,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/5/14,"43,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/6/14,"8,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/7/14,"8,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/8/14,"8,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/9/14,"17,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/10/14,"19,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/11/14,"21,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/1/15,"185,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/2/15,"331,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/3/15,"393,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/4/15,"421,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/5/15,"338,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/6/15,"386,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/7/15,"331,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/8/15,"331,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/9/15,"376,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/10/15,"331,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/11/15,"332,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/12/15,"233,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/1/16,"377,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/2/16,"422,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/3/16,"424,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/4/16,"385,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/5/16,"383,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/6/16,"422,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/7/16,"287,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/8/16,"414,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/9/16,"384,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/10/16,"386,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/11/16,"474,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/12/16,"242,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/1/17,"474,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/2/17,"475,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/3/17,"527,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/4/17,"474,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/5/17,"377,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/6/17,"467,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/7/17,"204,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/8/17,"527,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/9/17,"294,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/10/17,"467,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/11/17,"475,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/12/17,"323,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/1/18,"385,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/2/18,"482,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/3/18,"473,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/4/18,"475,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/5/18,"526,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/6/18,"520,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/7/18,"332,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/8/18,"475,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/9/18,"384,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/10/18,"535,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/11/18,"475,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/12/18,"332,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/1/19,"482,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/2/19,"475,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/3/19,"422,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/4/19,"445,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/5/19,"422,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/6/19,"333,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/7/19,"331,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/8/19,"386,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/9/19,"294,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/10/19,"377,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/11/19,"287,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/12/19,"282,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/1/20,"307,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/2/20,"333,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/3/20,"334,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/4/20,"100,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/5/20,"334,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/6/20,"326,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/7/20,"398,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/8/20,"344,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/9/20,"489,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/10/20,"395,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/11/20,"326,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/12/20,"279,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/1/21,"403,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/2/21,"486,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/3/21,"488,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/4/21,"511,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/5/21,"450,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/6/21,"432,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/7/21,"363,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/8/21,"516,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/9/21,"373,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/10/21,"441,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/11/21,"472,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/12/21,"151,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/1/22,"551,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/2/22,"394,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/3/22,"515,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/4/22,"348,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/5/22,"406,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/6/22,"515,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/7/22,"286,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/8/22,"503,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/9/22,"417,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/10/22,"422,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/11/22,"332,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/12/22,"333,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/1/23,"508,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/2/23,"470,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/3/23,"517,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/4/23,"490,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/5/23,"497,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/6/23,"450,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/7/23,"336,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/8/23,"462,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/9/23,"438,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/10/23,"478,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/11/23,"470,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/12/23,"197,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/1/24,"402,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/2/24,"442,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/3/24,"381,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/4/24,"476,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/5/24,"485,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/6/24,"351,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/7/24,"335,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/8/24,"405,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/9/24,"254,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/10/24,"370,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/11/24,"268,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/12/24,"222,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/1/25,"278,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/2/25,"285,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/3/25,"382,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/4/25,"415,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/5/25,"343,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/6/25,"285,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/7/25,"205,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/8/25,"331,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/9/25,"293,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/10/25,"325,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/11/25,"237,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/12/25,"175,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/1/26,"247,000"
200,"1,180",1,OPEN MOLD REINFORCED,1/2/26,"234,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/1/14,0
200,"1,192",1,OPEN MOLD REINFORCED,1/2/14,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/4/14,"3,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/5/14,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/6/14,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/7/14,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/8/14,0
200,"1,192",1,OPEN MOLD REINFORCED,1/9/14,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/12/14,0
200,"1,192",1,OPEN MOLD REINFORCED,1/2/15,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/5/15,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/6/15,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/7/15,"8,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/8/15,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/9/15,"10,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/10/15,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/11/15,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/2/16,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/3/16,"2,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/5/16,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/6/16,0
200,"1,192",1,OPEN MOLD REINFORCED,1/8/16,"24,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/9/16,"12,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/10/16,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/11/16,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/12/16,"1,000"
200,"1,192",1,OPEN MOLD REINFORCED,1/1/17,0
